"state","puma22","zcta","stab","ZIPName","PUMA22name","hus20","afact"
"State code","PUMA (2022)","ZIP census tabulation area","State abbr.","ZIP Code name","PUMA22 name","Total housing units (2020 Census)","puma22-to-zcta allocation factor"
"06","05500","94562","CA","Oakville, CA (PO boxes)","Napa County--Napa, American Canyon & St. Helena Cities",4,0.0001 
"06","05500","94567","CA","Pope Valley, CA","Napa County--Napa, American Canyon & St. Helena Cities",308,0.0056 
"06","05500","94573","CA","Rutherford, CA (PO boxes)","Napa County--Napa, American Canyon & St. Helena Cities",69,0.0012 
"06","05500","94574","CA","Saint Helena, CA","Napa County--Napa, American Canyon & St. Helena Cities",4321,0.0779 
"06","05500","94576","CA","Deer Park, CA","Napa County--Napa, American Canyon & St. Helena Cities",79,0.0014 
"06","05500","94591","CA","Vallejo, CA","Napa County--Napa, American Canyon & St. Helena Cities",1,0 
"06","05500","94599","CA","Yountville, CA","Napa County--Napa, American Canyon & St. Helena Cities",1409,0.0254 
"06","05500","95476","CA","Sonoma, CA","Napa County--Napa, American Canyon & St. Helena Cities",41,0.0007 
"06","05700"," ","CA","[not in a ZCTA]","Nevada & Sierra Counties",32,0.0006 
"06","05700","89439","CA","Verdi, NV (PO boxes)","Nevada & Sierra Counties",90,0.0016 
"06","05700","95602","CA","Auburn, CA","Nevada & Sierra Counties",2602,0.0467 
"06","05700","95728","CA","Soda Springs, CA (PO boxes)","Nevada & Sierra Counties",224,0.004 
"06","05700","95910","CA","Alleghany, CA","Nevada & Sierra Counties",49,0.0009 
"06","05700","95922","CA","Camptonville, CA","Nevada & Sierra Counties",15,0.0003 
"06","05700","95936","CA","Downieville, CA (PO boxes)","Nevada & Sierra Counties",275,0.0049 
"06","05700","95944","CA","Goodyears Bar, CA (PO boxes)","Nevada & Sierra Counties",30,0.0005 
"06","05700","95945","CA","Grass Valley, CA","Nevada & Sierra Counties",12297,0.2206 
"06","05700","95946","CA","Penn Valley, CA","Nevada & Sierra Counties",4750,0.0852 
"06","05700","95949","CA","Grass Valley, CA","Nevada & Sierra Counties",9211,0.1652 
"06","05700","95959","CA","Nevada City, CA","Nevada & Sierra Counties",8925,0.1601 
"06","05700","95960","CA","North San Juan, CA","Nevada & Sierra Counties",356,0.0064 
"06","05700","95975","CA","Rough And Ready, CA","Nevada & Sierra Counties",824,0.0148 
"06","05700","95977","CA","Smartsville, CA","Nevada & Sierra Counties",470,0.0084 
"06","05700","95986","CA","Washington, CA (PO boxes)","Nevada & Sierra Counties",88,0.0016 
"06","05700","96105","CA","Chilcoot, CA","Nevada & Sierra Counties",17,0.0003 
"06","05700","96111","CA","Floriston, CA (PO boxes)","Nevada & Sierra Counties",43,0.0008 
"06","05700","96118","CA","Loyalton, CA","Nevada & Sierra Counties",695,0.0125 
"06","05700","96124","CA","Calpine, CA","Nevada & Sierra Counties",294,0.0053 
"06","05700","96125","CA","Sierra City, CA","Nevada & Sierra Counties",399,0.0072 
"06","05700","96126","CA","Sierraville, CA (PO boxes)","Nevada & Sierra Counties",143,0.0026 
"06","05700","96161","CA","Truckee, CA","Nevada & Sierra Counties",13925,0.2498 
"06","05906","90631","CA","La Habra, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",17772,0.2656 
"06","05906","92807","CA","Anaheim, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",1940,0.029 
"06","05906","92821","CA","Brea, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",14819,0.2215 
"06","05906","92823","CA","Brea, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",2169,0.0324 
"06","05906","92835","CA","Fullerton, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",375,0.0056 
"06","05906","92870","CA","Placentia, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",5405,0.0808 
"06","05906","92886","CA","Yorba Linda, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",17254,0.2579 
"06","05906","92887","CA","Yorba Linda, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",7171,0.1072 
"06","05907","90621","CA","Buena Park, CA","Orange County (North Central)--Fullerton & Placentia Cities",481,0.007 
"06","05907","90631","CA","La Habra, CA","Orange County (North Central)--Fullerton & Placentia Cities",3029,0.0443 
"06","05907","92801","CA","Anaheim, CA","Orange County (North Central)--Fullerton & Placentia Cities",379,0.0055 
"06","05907","92805","CA","Anaheim, CA","Orange County (North Central)--Fullerton & Placentia Cities",396,0.0058 
"06","05907","92806","CA","Anaheim, CA","Orange County (North Central)--Fullerton & Placentia Cities",1175,0.0172 
"06","05907","92821","CA","Brea, CA","Orange County (North Central)--Fullerton & Placentia Cities",899,0.0131 
"06","05907","92831","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",14257,0.2083 
"06","05907","92832","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",9643,0.1409 
"06","05907","92833","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",16932,0.2474 
"06","05907","92835","CA","Fullerton, CA","Orange County (North Central)--Fullerton & Placentia Cities",9035,0.132 
"06","05907","92870","CA","Placentia, CA","Orange County (North Central)--Fullerton & Placentia Cities",12214,0.1785 
"06","05908","90620","CA","Buena Park, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",10962,0.1649 
"06","05908","90621","CA","Buena Park, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",11043,0.1661 
"06","05908","90623","CA","La Palma, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",5276,0.0794 
"06","05908","90630","CA","Cypress, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",15317,0.2304 
"06","05908","90638","CA","La Mirada, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",144,0.0022 
"06","05908","90680","CA","Stanton, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",92,0.0014 
"06","05908","90716","CA","Hawaiian Gardens, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",7,0.0001 
"06","05908","90720","CA","Los Alamitos, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",8382,0.1261 
"06","05908","90740","CA","Seal Beach, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",14336,0.2156 
"06","05908","92649","CA","Huntington Beach, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",1,0 
"06","05908","92801","CA","Anaheim, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",924,0.0139 
"06","05909","90620","CA","Buena Park, CA","Orange County (North Central)--Anaheim City (West)",2931,0.0654 
"06","05909","90630","CA","Cypress, CA","Orange County (North Central)--Anaheim City (West)",164,0.0037 
"06","05909","90680","CA","Stanton, CA","Orange County (North Central)--Anaheim City (West)",38,0.0008 
"06","05909","92801","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (West)",8558,0.1909 
"06","05909","92802","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (West)",10029,0.2238 
"06","05909","92804","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (West)",22898,0.5109 
"06","05909","92840","CA","Garden Grove, CA","Orange County (North Central)--Anaheim City (West)",203,0.0045 
"06","05912","90630","CA","Cypress, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1190,0.0225 
"06","05912","90680","CA","Stanton, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",8846,0.1672 
"06","05912","92647","CA","Huntington Beach, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2715,0.0513 
"06","05912","92655","CA","Midway City, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",2607,0.0493 
"06","05912","92683","CA","Westminster, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",26338,0.4979 
"06","05912","92708","CA","Fountain Valley, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",355,0.0067 
"06","05912","92804","CA","Anaheim, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",3034,0.0574 
"06","05912","92841","CA","Garden Grove, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",1889,0.0357 
"06","05912","92844","CA","Garden Grove, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",164,0.0031 
"06","05912","92845","CA","Garden Grove, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",5760,0.1089 
"06","05913","90680","CA","Stanton, CA","Orange County (Northwest)--Garden Grove City (East)",30,0.0007 
"06","05913","92683","CA","Westminster, CA","Orange County (Northwest)--Garden Grove City (East)",147,0.0033 
"06","05913","92703","CA","Santa Ana, CA","Orange County (Northwest)--Garden Grove City (East)",458,0.0104 
"06","05913","92706","CA","Santa Ana, CA","Orange County (Northwest)--Garden Grove City (East)",1078,0.0245 
"06","05913","92802","CA","Anaheim, CA","Orange County (Northwest)--Garden Grove City (East)",1825,0.0414 
"06","05913","92804","CA","Anaheim, CA","Orange County (Northwest)--Garden Grove City (East)",85,0.0019 
"06","05913","92840","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",15550,0.3531 
"06","05913","92841","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",7783,0.1767 
"06","05913","92843","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",10111,0.2296 
"06","05913","92844","CA","Garden Grove, CA","Orange County (Northwest)--Garden Grove City (East)",6589,0.1496 
"06","05913","92868","CA","Orange, CA","Orange County (Northwest)--Garden Grove City (East)",379,0.0086 
"06","05914","90742","CA","Sunset Beach, CA (PO boxes)","Orange County (Northwest)--Huntington Beach City",511,0.0063 
"06","05914","90743","CA","Surfside, CA (PO boxes)","Orange County (Northwest)--Huntington Beach City",308,0.0038 
"06","05914","92646","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",22344,0.2735 
"06","05914","92647","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",20031,0.2452 
"06","05914","92648","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",21731,0.266 
"06","05914","92649","CA","Huntington Beach, CA","Orange County (Northwest)--Huntington Beach City",15384,0.1883 
"06","05914","92683","CA","Westminster, CA","Orange County (Northwest)--Huntington Beach City",1376,0.0168 
"06","05916","92626","CA","Costa Mesa, CA","Orange County (Central)--Santa Ana City (West)",1,0 
"06","05916","92683","CA","Westminster, CA","Orange County (Central)--Santa Ana City (West)",55,0.0015 
"06","05916","92703","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (West)",10407,0.2912 
"06","05916","92704","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (West)",19649,0.5497 
"06","05916","92706","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (West)",3684,0.1031 
"06","05916","92708","CA","Fountain Valley, CA","Orange County (Central)--Santa Ana City (West)",559,0.0156 
"06","05916","92843","CA","Garden Grove, CA","Orange County (Central)--Santa Ana City (West)",1388,0.0388 
"06","05917","92701","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",12880,0.3164 
"06","05917","92703","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",3500,0.086 
"06","05917","92704","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",641,0.0157 
"06","05917","92705","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",4714,0.1158 
"06","05917","92706","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",5003,0.1229 
"06","05917","92707","CA","Santa Ana, CA","Orange County (Central)--Santa Ana City (East)",13867,0.3406 
"06","05917","92780","CA","Tustin, CA","Orange County (Central)--Santa Ana City (East)",103,0.0025 
"06","05918","92626","CA","Costa Mesa, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",20302,0.288 
"06","05918","92627","CA","Costa Mesa, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",23636,0.3353 
"06","05918","92660","CA","Newport Beach, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",397,0.0056 
"06","05918","92663","CA","Newport Beach, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",7048,0.1 
"06","05918","92704","CA","Santa Ana, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",440,0.0062 
"06","05918","92708","CA","Fountain Valley, CA","Orange County (Central)--Costa Mesa & Fountain Valley Cities",18675,0.2649 
"06","05919","92801","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",9271,0.1467 
"06","05919","92802","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",435,0.0069 
"06","05919","92805","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",22531,0.3565 
"06","05919","92806","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",12491,0.1977 
"06","05919","92807","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",10265,0.1624 
"06","05919","92808","CA","Anaheim, CA","Orange County (North Central)--Anaheim City (East)",4218,0.0667 
"06","05919","92833","CA","Fullerton, CA","Orange County (North Central)--Anaheim City (East)",36,0.0006 
"06","05919","92867","CA","Orange, CA","Orange County (North Central)--Anaheim City (East)",591,0.0094 
"06","05919","92868","CA","Orange, CA","Orange County (North Central)--Anaheim City (East)",3306,0.0523 
"06","05919","92870","CA","Placentia, CA","Orange County (North Central)--Anaheim City (East)",50,0.0008 
"06","05920","92705","CA","Santa Ana, CA","Orange County (Central)--Orange & Villa Park Cities",4063,0.0824 
"06","05920","92706","CA","Santa Ana, CA","Orange County (Central)--Orange & Villa Park Cities",169,0.0034 
"06","05920","92807","CA","Anaheim, CA","Orange County (Central)--Orange & Villa Park Cities",676,0.0137 
"06","05920","92861","CA","Villa Park, CA","Orange County (Central)--Orange & Villa Park Cities",2020,0.0409 
"06","05920","92865","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",6879,0.1394 
"06","05920","92866","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",6085,0.1233 
"06","05920","92867","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",12071,0.2447 
"06","05920","92868","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",5448,0.1104 
"06","05920","92869","CA","Orange, CA","Orange County (Central)--Orange & Villa Park Cities",11925,0.2417 
"06","05921","92602","CA","Irvine, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",7461,0.1518 
"06","05921","92610","CA","Foothill Ranch, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",4552,0.0926 
"06","05921","92618","CA","Irvine, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",3986,0.0811 
"06","05921","92620","CA","Irvine, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",5044,0.1026 
"06","05921","92630","CA","Lake Forest, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",18577,0.378 
"06","05921","92676","CA","Silverado, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",739,0.015 
"06","05921","92679","CA","Trabuco Canyon, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",2268,0.0461 
"06","05921","92691","CA","Mission Viejo, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",946,0.0192 
"06","05921","92692","CA","Mission Viejo, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",1,0 
"06","05921","92807","CA","Anaheim, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",400,0.0081 
"06","05921","92808","CA","Anaheim, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",3380,0.0688 
"06","05921","92867","CA","Orange, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",1383,0.0281 
"06","05921","92869","CA","Orange, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",249,0.0051 
"06","05921","92887","CA","Yorba Linda, CA","Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado",160,0.0033 
"06","05922","92606","CA","Irvine, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",1950,0.0385 
"06","05922","92612","CA","Irvine, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",7326,0.1445 
"06","05922","92614","CA","Irvine, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",3590,0.0708 
"06","05922","92626","CA","Costa Mesa, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",248,0.0049 
"06","05922","92660","CA","Newport Beach, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",519,0.0102 
"06","05922","92701","CA","Santa Ana, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",140,0.0028 
"06","05922","92705","CA","Santa Ana, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",6997,0.138 
"06","05922","92780","CA","Tustin, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",18741,0.3696 
"06","05922","92782","CA","Tustin, CA","Orange County (Central)--Irvine (Northwest) & Tustin Cities",11196,0.2208 
"06","05923","92602","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",3192,0.0594 
"06","05923","92604","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",10146,0.1888 
"06","05923","92606","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",7411,0.1379 
"06","05923","92614","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",8504,0.1582 
"06","05923","92618","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",6112,0.1137 
"06","05923","92620","CA","Irvine, CA","Orange County (Central)--Irvine City (Central)",18386,0.3421 
"06","05924","92603","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",7851,0.1944 
"06","05924","92612","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",8245,0.2042 
"06","05924","92617","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",4960,0.1228 
"06","05924","92618","CA","Irvine, CA","Orange County (Central)--Irvine City (South)",15052,0.3727 
"06","05924","92630","CA","Lake Forest, CA","Orange County (Central)--Irvine City (South)",4275,0.1059 
"06","05925","92625","CA","Corona Del Mar, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",6698,0.0746 
"06","05925","92626","CA","Costa Mesa, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",106,0.0012 
"06","05925","92627","CA","Costa Mesa, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",48,0.0005 
"06","05925","92629","CA","Dana Point, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",205,0.0023 
"06","05925","92637","CA","Laguna Woods, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",13414,0.1495 
"06","05925","92651","CA","Laguna Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",13493,0.1503 
"06","05925","92653","CA","Laguna Hills, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",4468,0.0498 
"06","05925","92656","CA","Aliso Viejo, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",20943,0.2333 
"06","05925","92657","CA","Newport Coast, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",4456,0.0496 
"06","05925","92660","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",16629,0.1853 
"06","05925","92661","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",2480,0.0276 
"06","05925","92662","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",2035,0.0227 
"06","05925","92663","CA","Newport Beach, CA","Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities",4777,0.0532 
"06","05926","92630","CA","Lake Forest, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",595,0.0135 
"06","05926","92653","CA","Laguna Hills, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",6204,0.1413 
"06","05926","92675","CA","San Juan Capistrano, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",790,0.018 
"06","05926","92677","CA","Laguna Niguel, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",1238,0.0282 
"06","05926","92688","CA","Rancho Santa Margarita, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",1322,0.0301 
"06","05926","92691","CA","Mission Viejo, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",16089,0.3664 
"06","05926","92692","CA","Mission Viejo, CA","Orange County (South Central)--Mission Viejo and Laguna Hills Cities",17678,0.4025 
"06","05927"," ","CA","[not in a ZCTA]","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",6,0.0002 
"06","05927","92530","CA","Lake Elsinore, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",4,0.0001 
"06","05927","92675","CA","San Juan Capistrano, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",1973,0.0505 
"06","05927","92676","CA","Silverado, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",85,0.0022 
"06","05927","92678","CA","Trabuco Canyon, CA (PO boxes)","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",269,0.0069 
"06","05927","92679","CA","Trabuco Canyon, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",8387,0.2146 
"06","05927","92688","CA","Rancho Santa Margarita, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",15149,0.3876 
"06","05927","92692","CA","Mission Viejo, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",570,0.0146 
"06","05927","92694","CA","Ladera Ranch, CA","Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch",12644,0.3235 
"06","05928","92624","CA","Capistrano Beach, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",3195,0.0408 
"06","05928","92629","CA","Dana Point, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",12855,0.1642 
"06","05928","92672","CA","San Clemente, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",16378,0.2092 
"06","05928","92673","CA","San Clemente, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",10269,0.1312 
"06","05928","92675","CA","San Juan Capistrano, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",9556,0.122 
"06","05928","92677","CA","Laguna Niguel, CA","Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities P",26043,0.3326 
"06","06101","95626","CA","Elverta, CA","Placer County (Southwest)--Roseville City",186,0.0031 
"06","06101","95648","CA","Lincoln, CA","Placer County (Southwest)--Roseville City",254,0.0043 
"06","06101","95661","CA","Roseville, CA","Placer County (Southwest)--Roseville City",13452,0.2255 
"06","06101","95668","CA","Pleasant Grove, CA","Placer County (Southwest)--Roseville City",60,0.001 
"06","06101","95678","CA","Roseville, CA","Placer County (Southwest)--Roseville City",18000,0.3017 
"06","06101","95681","CA","Sheridan, CA","Placer County (Southwest)--Roseville City",2,0 
"06","06101","95747","CA","Roseville, CA","Placer County (Southwest)--Roseville City",27698,0.4643 
"06","06102","95648","CA","Lincoln, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",19297,0.3831 
"06","06102","95650","CA","Loomis, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",4242,0.0842 
"06","06102","95658","CA","Newcastle, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",246,0.0049 
"06","06102","95663","CA","Penryn, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",248,0.0049 
"06","06102","95677","CA","Rocklin, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",11007,0.2185 
"06","06102","95746","CA","Granite Bay, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",247,0.0049 
"06","06102","95765","CA","Rocklin, CA","Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town",15082,0.2994 
"06","06103"," ","CA","[not in a ZCTA]","Placer County (East/High Country Region)--Auburn & Colfax Cities",1,0 
"06","06103","95602","CA","Auburn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",5241,0.0841 
"06","06103","95603","CA","Auburn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",12362,0.1983 
"06","06103","95604","CA","Auburn, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",68,0.0011 
"06","06103","95631","CA","Foresthill, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",2813,0.0451 
"06","06103","95648","CA","Lincoln, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",1747,0.028 
"06","06103","95650","CA","Loomis, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",727,0.0117 
"06","06103","95658","CA","Newcastle, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",2374,0.0381 
"06","06103","95663","CA","Penryn, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",819,0.0131 
"06","06103","95681","CA","Sheridan, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",455,0.0073 
"06","06103","95701","CA","Alta, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",506,0.0081 
"06","06103","95703","CA","Applegate, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",833,0.0134 
"06","06103","95713","CA","Colfax, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",4001,0.0642 
"06","06103","95714","CA","Dutch Flat, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",257,0.0041 
"06","06103","95715","CA","Emigrant Gap, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",109,0.0017 
"06","06103","95717","CA","Gold Run, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",115,0.0018 
"06","06103","95722","CA","Meadow Vista, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",1995,0.032 
"06","06103","95728","CA","Soda Springs, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",943,0.0151 
"06","06103","95736","CA","Weimar, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",81,0.0013 
"06","06103","95746","CA","Granite Bay, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",7698,0.1235 
"06","06103","96140","CA","Carnelian Bay, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",1584,0.0254 
"06","06103","96141","CA","Homewood, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",1497,0.024 
"06","06103","96142","CA","Tahoma, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",197,0.0032 
"06","06103","96143","CA","Kings Beach, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",2987,0.0479 
"06","06103","96145","CA","Tahoe City, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",4872,0.0782 
"06","06103","96146","CA","Olympic Valley, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",2496,0.04 
"06","06103","96148","CA","Tahoe Vista, CA (PO boxes)","Placer County (East/High Country Region)--Auburn & Colfax Cities",937,0.015 
"06","06103","96161","CA","Truckee, CA","Placer County (East/High Country Region)--Auburn & Colfax Cities",4620,0.0741 
"06","06501"," ","CA","[not in a ZCTA]","Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities",5,0.0001 
