"zcta","state","puma22","stab","ZIPName","PUMA22name","pop20","afact"
"ZIP census tabulation area","State code","PUMA (2022)","State abbr.","ZIP Code name","PUMA22 name","Total population (2020 Census)","zcta-to-puma22 allocation factor"
"90248","06","03757","CA","Gardena, CA","Los Angeles County (South Central)--Compton City & West Rancho Dominquez",162,0.0143 
"90248","06","03758","CA","Gardena, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",7908,0.7001 
"90248","06","03761","CA","Gardena, CA","Los Angeles County (South Central)--Torrance City",460,0.0407 
"90248","06","03762","CA","Gardena, CA","Los Angeles County (South Central)--Carson City",2171,0.1922 
"90248","06","03767","CA","Gardena, CA","Los Angeles County (South)--LA City (South/San Pedro)",22,0.0019 
"90249","06","03758","CA","Gardena, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",27125,1 
"90250","06","03758","CA","Hawthorne, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",3546,0.0363 
"90250","06","03759","CA","Hawthorne, CA","Los Angeles County (South Central)--Hawthorne City",94088,0.9635 
"90250","06","03778","CA","Hawthorne, CA","Los Angeles County (Central)--Inglewood City",19,0.0002 
"90254","06","03760","CA","Hermosa Beach, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",19736,1 
"90255","06","03741","CA","Huntington Park, CA","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities P",40,0.0006 
"90255","06","03742","CA","Huntington Park, CA","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUM",67345,0.9464 
"90255","06","03752","CA","Huntington Park, CA","Los Angeles County (South)--South Gate & Lynwood Cities",3772,0.053 
"90260","06","03758","CA","Lawndale, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",33308,0.9991 
"90260","06","03759","CA","Lawndale, CA","Los Angeles County (South Central)--Hawthorne City",30,0.0009 
"90262","06","03752","CA","Lynwood, CA","Los Angeles County (South)--South Gate & Lynwood Cities",67099,1 
"90263","06","03774","CA","Malibu, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",1972,1 
"90265","06","03774","CA","Malibu, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",14654,0.965 
"90265","06","11109","CA","Malibu, CA","Ventura County (South Central)--Camarillo City & Moorpark City (Southwest)",532,0.035 
"90266","06","03760","CA","Manhattan Beach, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",35506,1 
"90270","06","03741","CA","Maywood, CA","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities P",25113,1 
"90272","06","03774","CA","Pacific Palisades, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",22849,1 
"90274","06","03768","CA","Palos Verdes Peninsula, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",25307,1 
"90275","06","03768","CA","Rancho Palos Verdes, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",42452,1 
"90277","06","03760","CA","Redondo Beach, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",30524,0.8063 
"90277","06","03768","CA","Redondo Beach, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",7332,0.1937 
"90278","06","03758","CA","Redondo Beach, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",43,0.001 
"90278","06","03760","CA","Redondo Beach, CA","Los Angeles County--Redondo Beach, Manhattan Beach & Hermosa Beach Cities",41044,0.9729 
"90278","06","03761","CA","Redondo Beach, CA","Los Angeles County (South Central)--Torrance City",1101,0.0261 
"90280","06","03752","CA","South Gate, CA","Los Angeles County (South)--South Gate & Lynwood Cities",92678,1 
"90290","06","03774","CA","Topanga, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",6640,1 
"90291","06","03728","CA","Venice, CA","Los Angeles County (Southwest)--Santa Monica City",13697,0.4816 
"90291","06","03748","CA","Venice, CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",14745,0.5184 
"90292","06","03748","CA","Marina Del Rey, CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",27681,1 
"90293","06","03748","CA","Playa Del Rey, CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",12633,1 
"90301","06","03778","CA","Inglewood, CA","Los Angeles County (Central)--Inglewood City",36270,1 
"90302","06","03748","CA","Inglewood, CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",356,0.0122 
"90302","06","03778","CA","Inglewood, CA","Los Angeles County (Central)--Inglewood City",28908,0.9878 
"90303","06","03759","CA","Inglewood, CA","Los Angeles County (South Central)--Hawthorne City",831,0.0339 
"90303","06","03778","CA","Inglewood, CA","Los Angeles County (Central)--Inglewood City",23659,0.9661 
"90304","06","03759","CA","Inglewood, CA","Los Angeles County (South Central)--Hawthorne City",18698,0.7176 
"90304","06","03778","CA","Inglewood, CA","Los Angeles County (Central)--Inglewood City",7360,0.2824 
"90305","06","03778","CA","Inglewood, CA","Los Angeles County (Central)--Inglewood City",15367,1 
"90401","06","03728","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",8167,1 
"90402","06","03728","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",9782,0.7956 
"90402","06","03774","CA","Santa Monica, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",2513,0.2044 
"90403","06","03728","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",25230,0.9981 
"90403","06","03774","CA","Santa Monica, CA","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities",48,0.0019 
"90404","06","03728","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",21995,1 
"90405","06","03728","CA","Santa Monica, CA","Los Angeles County (Southwest)--Santa Monica City",27869,0.9965 
"90405","06","03776","CA","Santa Monica, CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",97,0.0035 
"90501","06","03761","CA","Torrance, CA","Los Angeles County (South Central)--Torrance City",23723,0.5393 
"90501","06","03762","CA","Torrance, CA","Los Angeles County (South Central)--Carson City",12,0.0003 
"90501","06","03767","CA","Torrance, CA","Los Angeles County (South)--LA City (South/San Pedro)",20170,0.4585 
"90501","06","03768","CA","Torrance, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",85,0.0019 
"90502","06","03762","CA","Torrance, CA","Los Angeles County (South Central)--Carson City",18955,0.9988 
"90502","06","03767","CA","Torrance, CA","Los Angeles County (South)--LA City (South/San Pedro)",22,0.0012 
"90503","06","03761","CA","Torrance, CA","Los Angeles County (South Central)--Torrance City",45386,1 
"90504","06","03758","CA","Torrance, CA","Los Angeles County (South Central)--Gardena, Lawndale Cities & West Athens",55,0.0017 
"90504","06","03761","CA","Torrance, CA","Los Angeles County (South Central)--Torrance City",32448,0.9983 
"90505","06","03761","CA","Torrance, CA","Los Angeles County (South Central)--Torrance City",24131,0.6585 
"90505","06","03768","CA","Torrance, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",12512,0.3415 
"90601","06","03716","CA","Whittier, CA","Los Angeles County (East Central)--La Puente & Industry Cities",5425,0.1663 
"90601","06","03739","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",25885,0.7934 
"90601","06","03740","CA","Whittier, CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",1315,0.0403 
"90602","06","03739","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",24859,0.9741 
"90602","06","03754","CA","Whittier, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",662,0.0259 
"90603","06","03739","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",21174,1 
"90604","06","03754","CA","Whittier, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",40110,1 
"90605","06","03739","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",11185,0.2783 
"90605","06","03754","CA","Whittier, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",29004,0.7217 
"90606","06","03739","CA","Whittier, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",31901,0.9945 
"90606","06","03740","CA","Whittier, CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",70,0.0022 
"90606","06","03754","CA","Whittier, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",107,0.0033 
"90620","06","05908","CA","Buena Park, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",37222,0.7994 
"90620","06","05909","CA","Buena Park, CA","Orange County (North Central)--Anaheim City (West)",9342,0.2006 
"90621","06","05907","CA","Buena Park, CA","Orange County (North Central)--Fullerton & Placentia Cities",1457,0.0394 
"90621","06","05908","CA","Buena Park, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",35515,0.9606 
"90623","06","03764","CA","La Palma, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",280,0.0176 
"90623","06","05908","CA","La Palma, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",15626,0.9824 
"90630","06","03764","CA","Cypress, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",194,0.0039 
"90630","06","05908","CA","Cypress, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",45648,0.9136 
"90630","06","05909","CA","Cypress, CA","Orange County (North Central)--Anaheim City (West)",439,0.0088 
"90630","06","05912","CA","Cypress, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",3684,0.0737 
"90631","06","03714","CA","La Habra, CA","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUM",4065,0.0585 
"90631","06","03739","CA","La Habra, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",2343,0.0337 
"90631","06","05906","CA","La Habra, CA","Orange County (North)--Yorba Linda, La Habra & Brea Cities",54646,0.7859 
"90631","06","05907","CA","La Habra, CA","Orange County (North Central)--Fullerton & Placentia Cities",8479,0.1219 
"90638","06","03754","CA","La Mirada, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",46508,0.9902 
"90638","06","05908","CA","La Mirada, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",459,0.0098 
"90639","06","03754","CA","La Mirada, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",1511,1 
"90640","06","03740","CA","Montebello, CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",62667,0.9998 
"90640","06","03743","CA","Montebello, CA","Los Angeles County (Central)--East Los Angeles",11,0.0002 
"90650","06","03754","CA","Norwalk, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",118,0.0011 
"90650","06","03781","CA","Norwalk, CA","Los Angeles County (Southeast)--Norwalk City",102773,0.9989 
"90660","06","03740","CA","Pico Rivera, CA","Los Angeles County (Central)--Pico Rivera & Montebello Cities",62013,1 
"90670","06","03739","CA","Santa Fe Springs, CA","Los Angeles County (Southeast)--Whittier City & Hacienda Heights",2,0.0001 
"90670","06","03754","CA","Santa Fe Springs, CA","Los Angeles County (Southeast)--La Mirada & Santa Fe Springs Cities",17759,0.9999 
"90680","06","05908","CA","Stanton, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",274,0.0091 
"90680","06","05909","CA","Stanton, CA","Orange County (North Central)--Anaheim City (West)",78,0.0026 
"90680","06","05912","CA","Stanton, CA","Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities",29599,0.9852 
"90680","06","05913","CA","Stanton, CA","Orange County (Northwest)--Garden Grove City (East)",94,0.0031 
"90701","06","03764","CA","Artesia, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",16434,1 
"90703","06","03764","CA","Cerritos, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",49259,0.9904 
"90703","06","03781","CA","Cerritos, CA","Los Angeles County (Southeast)--Norwalk City",476,0.0096 
"90704","06","03768","CA","Avalon, CA (PO boxes)","Los Angeles County (Southwest)--Palos Verdes Peninsula",3715,1 
"90706","06","03782","CA","Bellflower, CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",79179,1 
"90710","06","03762","CA","Harbor City, CA","Los Angeles County (South Central)--Carson City",3903,0.1467 
"90710","06","03767","CA","Harbor City, CA","Los Angeles County (South)--LA City (South/San Pedro)",22609,0.8498 
"90710","06","03768","CA","Harbor City, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",93,0.0035 
"90712","06","03764","CA","Lakewood, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",32332,1 
"90713","06","03764","CA","Lakewood, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",28740,0.9995 
"90713","06","03779","CA","Lakewood, CA","Los Angeles County (Southeast)--Long Beach City (East)",15,0.0005 
"90715","06","03764","CA","Lakewood, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",20999,1 
"90716","06","03764","CA","Hawaiian Gardens, CA","Los Angeles County (South)--Lakewood, Cerritos, Artesia & Hawaiian Gardens Cities PUM",14072,0.9982 
"90716","06","05908","CA","Hawaiian Gardens, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",26,0.0018 
"90717","06","03767","CA","Lomita, CA","Los Angeles County (South)--LA City (South/San Pedro)",1327,0.0602 
"90717","06","03768","CA","Lomita, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",20717,0.9398 
"90720","06","05908","CA","Los Alamitos, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",22955,1 
"90723","06","03752","CA","Paramount, CA","Los Angeles County (South)--South Gate & Lynwood Cities",26,0.0005 
"90723","06","03782","CA","Paramount, CA","Los Angeles County (Southeast)--Bellflower & Paramount Cities",53744,0.9995 
"90731","06","03766","CA","San Pedro, CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",3,0 
"90731","06","03767","CA","San Pedro, CA","Los Angeles County (South)--LA City (South/San Pedro)",61267,1 
"90732","06","03767","CA","San Pedro, CA","Los Angeles County (South)--LA City (South/San Pedro)",21388,0.9996 
"90732","06","03768","CA","San Pedro, CA","Los Angeles County (Southwest)--Palos Verdes Peninsula",9,0.0004 
"90740","06","03779","CA","Seal Beach, CA","Los Angeles County (Southeast)--Long Beach City (East)",11,0.0004 
"90740","06","05908","CA","Seal Beach, CA","Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities",24758,0.9996 
"90742","06","05914","CA","Sunset Beach, CA (PO boxes)","Orange County (Northwest)--Huntington Beach City",748,1 
"90743","06","05914","CA","Surfside, CA (PO boxes)","Orange County (Northwest)--Huntington Beach City",466,1 
"90744","06","03767","CA","Wilmington, CA","Los Angeles County (South)--LA City (South/San Pedro)",53074,1 
"90745","06","03762","CA","Carson, CA","Los Angeles County (South Central)--Carson City",59937,1 
"90746","06","03757","CA","Carson, CA","Los Angeles County (South Central)--Compton City & West Rancho Dominquez",610,0.0225 
"90746","06","03762","CA","Carson, CA","Los Angeles County (South Central)--Carson City",26537,0.9775 
"90747","06","03762","CA","Carson, CA","Los Angeles County (South Central)--Carson City",22,1 
"90755","06","03780","CA","Signal Hill, CA","Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities",11923,1 
"90802","06","03766","CA","Long Beach, CA","Los Angeles County (South)--Long Beach City (Southwest & Port)",21795,0.5228 
"90802","06","03780","CA","Long Beach, CA","Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities",19891,0.4772 
"90803","06","03779","CA","Long Beach, CA","Los Angeles County (Southeast)--Long Beach City (East)",27951,0.8683 
